cve_ent,case_rate,case_rate_last_60_days,death_rate,death_rate_last_60_days,pct_disability,pct_limitation,pct_mental_problem,pct_no_problems,pct_no_med_insurance,pct_med_insurance,pct_pop_obesity,pct_pop_hypertension,pct_pop_diabetes,average_years_finish,average_household_size,pct_household_tics,pct_household_no_tics,population/sqkm
10004,1539.5288027962324,88.04930761226287,72.04034259185143,5.336321673470477,6.707756343552389,13.882440833533446,1.128632033939006,72.00832466181062,24.394994530270285,68.65711465087115,41.96907933321683,22.87528202472278,11.74995115040052,8.63,3.74,98.55444908448442,1.44555091551558,7.080184272629258
10005,3149.3810352833607,457.3050200043991,157.56249667551756,5.750456083048086,5.551777825378776,11.340618202781208,1.3956356913557706,81.20290915573241,24.939152986571248,73.71409019877889,34.240282239597065,20.33447201208321,10.100384347090914,10.74,3.66,99.44262400411206,0.5573759958879465,75.73101547577123
10006,203.4776174620792,18.49796522382538,27.74694783573807,0.0,8.213096559378469,12.85608583055864,1.2301146873843876,71.09692933777283,22.817240103588603,69.76507584165742,37.8570203846177,19.82099385505116,12.7789145670257,7.11,3.81,97.14828897338404,2.8517110266159698,4.990501845835968
10007,2096.2245781047163,96.00822154911296,219.06101254868025,2.4340112505408915,4.94996754651666,12.536780614452615,1.2321505841627,82.54976200778884,21.202672003461707,79.39528342708783,43.63528707333704,21.29429159764596,13.641559610620732,10.11,3.61,99.41197659588968,0.5880234041103226,443.110536152593
10008,1227.7730736663843,103.19644369178664,105.84250635055038,5.292125317527519,5.149237933954276,10.330228619813717,1.000211685012701,81.02773073666384,40.05874259102456,56.87976291278577,37.95434160091335,21.249860346979517,11.150318008545147,9.0,3.6,98.73995436055164,1.260045639448358,29.001534433318927
10009,390.0304414003044,114.15525114155253,28.538812785388128,0.0,6.820776255707763,12.385844748858448,1.21765601217656,73.82039573820396,27.53995433789954,66.13394216133942,43.069759973378886,18.85981943941681,12.631070412322416,6.94,3.41,88.95833333333333,11.041666666666666,1.9337949256837708
10010,864.3457382953181,72.02881152460984,48.01920768307323,0.0,6.386554621848739,16.782713085234093,0.936374549819928,68.64345738295317,13.181272509003602,78.79951980792316,41.00241192930431,25.609401877403283,12.159179702823405,8.42,3.24,98.1434599156118,1.8565400843881856,0.8961051677101051
10011,519.2878338278931,18.5459940652819,92.7299703264095,0.0,6.342729970326409,16.709940652818993,0.9272997032640948,64.48442136498517,15.522997032640951,72.27373887240356,41.76157282358984,24.91368935904886,13.068819288302606,7.5,3.28,97.91666666666666,2.083333333333333,2.172862077479911
10012,1351.0314815826368,52.80311720471222,72.83188579960307,0.0,4.58780187299333,10.507213391356068,1.219327154761688,83.27719208802947,24.814430424306423,74.11251312491275,46.49130958951991,22.04588334750095,11.544190190763343,9.97,3.65,99.00252722921743,0.9974727707825464,77.4703122470377
10013,561.8176036182466,35.33444047913501,24.73410833539451,0.0,5.445037277834706,13.098477085615349,0.9328292286491644,76.06091657538603,25.31712660330024,69.55937952722519,41.47958866561503,18.215831013525204,10.62611080363452,8.04,3.88,98.38500360490266,1.6149963950973325,3.693652208552237
10014,367.05835981573176,150.27221442120563,14.78087354962678,0.0,3.4636513684625427,7.841253418077009,0.460670558963368,107.8609612494765,27.95802231911906,91.17335501194788,22.65332037603192,12.546632753472608,7.548635588785,6.3,5.07,48.1859167024474,51.81408329755259,4.90051032937447
10015,381.9269294516106,28.82467392087627,57.64934784175254,0.0,4.892988398068747,14.29703826475463,1.0304820926713265,73.25790876990705,19.961086690206816,72.91921885133674,41.00179525479387,23.23672900551232,12.669641786757891,8.36,3.66,98.35274069866516,1.647259301334848,5.871079925504184
10016,493.2713950481299,57.46851204444231,124.515109429625,0.0,6.129974618073847,10.962118672477372,1.0727455581629233,73.6985776543269,27.402902159858243,63.82836071069393,37.97222121615776,22.719531437548248,11.84246243092097,8.54,3.6,98.31948640483384,1.680513595166163,17.80109907288483
10017,2167.811864898868,38.71092615890835,58.066389238362525,0.0,5.071131326816994,11.8261879415465,1.0258395432110714,60.06967966708604,11.110035807606696,66.14729507403464,40.9094626256929,27.58150221747209,13.460443263985953,8.63,3.02,97.61904761904762,2.380952380952381,2.859253583348744
10018,1278.397524631545,170.99584724370982,89.5692533181337,8.14265939255761,6.123279863203322,15.552479439785031,1.0259750834622587,62.28320169367315,16.098037619086394,68.22734305024021,40.97919411249619,26.63947627475644,15.172158344433996,8.77,3.19,98.5267034990792,1.4732965009208103,3.512884052328243
10019,145.11155450752767,36.27788862688192,18.13894431344096,0.0,8.52530382731725,10.556865590422635,0.7618356611645202,69.98004716125521,19.372392526754943,69.94376927262833,36.89155210425864,16.23545837288174,8.592643876389841,7.2,4.27,85.68950563746748,14.310494362532523,3.258215221695484
10020,1758.73556984582,991.7099248469824,123.9637406058728,7.747733787867049,7.368094832261564,15.36375610134036,1.0304485937863177,74.76563105291703,35.73254822964283,62.02835670566359,37.19602299951237,23.27202588074766,13.202669137961871,8.67,3.49,98.75724937862468,1.2427506213753108,12.712282485701062
10021,416.01664066562665,0.0,86.67013347200555,0.0,7.505633558675679,12.558502340093602,1.0920436817472698,75.68036054775524,20.376148379268503,75.85370081469925,39.84790574277616,23.307808775550125,12.459940379516668,8.53,3.67,98.14937210839392,1.8506278916060808,6.925165195173905
10022,868.7581214033785,89.10339706701318,96.52868015593094,3.712641544458882,7.774271394096901,14.434750324856136,1.1843326526823836,72.36680898459254,28.171524039354,66.84239836643772,36.16240406972429,23.666340169805977,11.855752847732258,8.7,3.74,99.11013858497448,0.8898614150255288,24.150674445700048
10023,2629.890955740859,524.4689280458816,83.00947062596687,11.3194732671773,5.06357770818398,8.959363090970832,0.8942383881070067,82.29068407350111,28.962758932950987,67.69422329547598,37.17434077450782,15.693313123486856,8.105745087912606,8.67,4.23,88.62543525120212,11.374564748797876,7.69040871775765
10024,1318.8033594780316,194.3499687651836,83.29284375650725,0.0,7.565766641216075,10.953008953980705,1.152217671965017,69.97292982577915,23.433053376830703,65.43346984104949,38.02431478741959,22.282749391999328,11.38229410369166,8.7,3.69,98.09853068280034,1.9014693171996544,10.156233283977125
10025,404.74125469788953,0.0,28.91008962127783,0.0,7.1986123156981785,12.431338537149465,0.3469210754553339,61.78086152067072,9.135588320323793,72.3619543220584,42.90061052818538,25.469461076107308,14.25775972758962,7.38,2.9,95.29170931422722,4.7082906857727735,1.5124661197669642
10026,780.5508600974446,149.1498458784926,64.63159988068013,4.971661529283086,3.644227900964502,8.451824599781247,0.7656358755095953,73.56567564880183,22.35756189718604,63.72178582082132,38.14990245304717,17.068240970162215,9.156516115489689,7.8,3.81,92.01680672268908,7.9831932773109235,3.724066559587497
10027,135.20365049856346,0.0,16.900456312320433,0.0,6.202467466621599,14.280885583910766,0.9633260098022648,67.56802433665709,22.02129457495352,66.46949467635626,31.835293805466392,22.98115328905704,10.900084787614244,7.2,3.56,95.72301425661914,4.276985743380855,2.4815461457753805
10028,1194.5905334335089,120.21036814425246,75.13148009015778,15.026296018031555,5.634861006761834,10.616078136739294,0.8865514650638617,73.59128474830953,15.30428249436514,74.83846731780616,42.4956852223502,22.04254538907587,12.677040997559292,8.27,3.85,98.97567221510884,1.0243277848911652,9.61077419258823
10029,885.7395925597875,0.0,44.286979627989375,0.0,5.004428697962799,10.673162090345436,0.70859167404783,77.01505757307352,16.076173604960143,76.92648361381754,40.9036562363978,23.174894788494893,11.43448673939269,7.63,3.56,99.15254237288136,0.847457627118644,3.770902859342417
10030,613.1207847946046,61.31207847946045,61.31207847946045,0.0,9.44206008583691,19.00674432863274,1.471489883507051,71.30594727161251,24.034334763948497,75.90435315757205,36.254087011056086,23.321514632215223,11.761507102297692,7.38,3.31,95.9266802443992,4.073319755600815,0.9164165387588682
10031,878.9452656811825,13.317352510320948,119.85617259288853,13.317352510320948,6.632041550139832,14.0498068983886,0.9188973232121452,68.61100013317353,18.51111998934612,71.04807564256225,37.37030264173974,23.509588788777563,11.003701992201451,8.08,3.57,98.8335100742312,1.166489925768823,7.702731227865762
10032,852.8117359413202,166.25916870415648,78.239608801956,0.0,5.9911980440097805,12.756968215158922,1.0816625916870417,77.03080684596577,26.73447432762836,69.46699266503667,38.78919152365079,19.87168119324372,11.00310080115094,8.72,3.56,97.74319640091451,2.2568035990854782,8.067278589614757
10033,960.6857818504288,14.779781259237364,73.89890629618681,0.0,8.173219036358262,17.33668341708543,1.019804906887378,76.39668932899794,33.34318652083949,68.6668637304168,31.249365318125875,22.84165811051031,11.114305338878486,8.29,3.72,92.36148466917696,7.638515330823023,4.658616142831564
10034,580.9704764688687,62.116340251388486,21.923414206372406,0.0,6.142209880152002,11.180941245249928,0.8732826658871675,78.3688979830459,21.119555685472083,74.89038292896814,43.1523717051514,14.969025342890031,8.759693099056461,7.05,4.29,88.59577257086679,11.404227429133211,4.766854932631505
10035,580.3378085751407,277.17626678215674,34.64703334776959,0.0,10.558683412732783,15.469900389779124,1.5937635339974017,72.0138588133391,23.005630142919014,75.49588566478995,34.440928669350725,22.23787339644472,11.59633465059788,7.29,3.28,95.18870642466148,4.811293575338519,1.921001440516884
10036,537.1602661749379,12.025976108394133,128.27707848953742,0.0,4.253186883668725,10.270183596568588,0.7375932013148401,69.83484326144472,18.997033592559927,65.59769101258719,40.715915738625576,21.76761623368633,10.561750642748068,8.92,3.72,98.46992613436512,1.530073865634893,5.306110750153054
10037,893.4917250482283,10.15331505736623,30.45994517209869,10.15331505736623,5.848309473042948,10.600060919890344,0.7310386841303685,77.84546654482689,40.47111381866179,53.97502284495887,36.953918381219474,16.09699710252144,10.393182015957684,7.11,3.99,87.96536796536797,12.034632034632034,6.112106797600182
10038,1370.3337772241075,219.081575669058,115.98436358950129,0.0,4.763950341509515,12.431805489926544,0.9622406460758623,83.19515443103226,45.11362171914601,55.65960737145066,38.19819719602725,21.58053792926309,9.78010860285158,9.25,3.68,99.1984912776992,0.8015087223008015,63.65682282551024
10039,2300.6028688240594,148.9848243364978,86.6190839165685,3.46476335666274,5.429284179890514,12.372669946642644,1.1052595107754142,78.58083292911094,32.65192987318966,64.12930496847066,40.33764509158674,20.685375246363662,10.244488231122874,8.19,3.76,99.12505047785704,0.8749495221429532,15.750287677851349
11001,753.287787321748,17.78596164509683,96.25343949111225,1.0462330379468725,5.624548812002385,11.981460750567582,1.3224385599648467,78.01027400843263,17.523357152572164,78.73740596980572,25.16306090930077,17.463422030266514,9.02175146766021,7.73,4.13,98.1818181818182,1.818181818181818,156.61668525746217
11002,2948.7168710650853,189.96864676759105,166.43270823001336,0.840569233484916,6.207603789286105,12.05460337740718,1.1583044037422143,72.57895046525506,18.843881076264847,72.44025654173007,30.635481106457163,23.00280617137605,11.780280757118591,8.34,3.59,98.76039905869877,1.2396009413012494,136.52281217091115
11003,1664.1716839494302,134.4012587825213,117.46451478960194,2.731732902083765,3.123463400242578,7.298097621206989,1.109083558246009,84.2941748527596,33.83961449785286,61.48748319984265,24.23677735166742,17.336287820118223,8.268559095709161,8.7,3.9,97.83130907213254,2.1686909278674538,118.8438666490436
11004,1656.3032308991956,204.96060047916464,117.713858383304,1.384868922156518,5.114320929524021,9.850572643299312,1.0968161863479622,72.29292747441455,18.483845504023044,69.26006453489177,30.692977522149395,17.747722193906696,9.686672555396155,7.93,3.92,98.35446953294154,1.6455304670584596,194.6913369996117
11005,1533.7856940910376,116.11939092855124,156.50874429500382,0.0,4.939617916717153,11.066682822408014,1.384345086635163,96.73351104648816,25.742154368108565,87.64590653903632,29.319367661071126,18.74121786446886,8.499569716192523,8.85,3.77,98.98605424769704,1.0139457523029682,237.52643159400577
11006,719.5538765965101,0.0,35.97769382982551,0.0,10.739341608202912,17.485159201295197,1.2232415902140672,66.66666666666666,14.355099838100378,80.80590034178809,17.803848973260312,21.60049000552989,9.255529299654947,7.23,3.39,87.41976893453145,12.58023106546855,17.86609671654216
11007,2362.571116385969,129.42240307448853,175.38902076033307,0.941938887005011,3.919784484382653,9.179194453863833,1.0875626389359858,84.27809803699937,23.79883953129121,74.11740326287631,29.762927870862637,19.49914773447516,10.081589677566685,10.11,3.62,99.1144889136801,0.8855110863198996,967.6949144594764
11008,2171.9858156028367,152.67927501970055,167.45468873128448,2.4625689519306544,6.747438928289992,14.00709219858156,1.4430654058313632,80.19109535066981,16.917848699763592,84.59909377462569,26.51954703329112,18.849929114901936,10.410591672279,7.2,3.69,98.26522400071536,1.7347759992846286,49.95484116232937
11009,1228.3377871569312,52.75773875744056,118.13145852209516,2.293814728584372,4.030232478122742,9.151173859687352,0.9278480577123784,80.67805163376954,19.869023178997832,74.38267711116973,27.394970986446275,10.345780024466665,8.639990718295806,8.17,4.21,96.91339066339066,3.086609336609337,179.96346699959045
11010,3415.9101400215422,546.2378827511925,30.773965225419296,0.0,5.339282966610248,12.37882751192491,1.2771195568549008,67.11032466533314,13.986767194953073,71.22634251423295,25.873336603214742,20.76332037340052,10.254371906248409,7.77,3.53,98.1487392275774,1.8512607724225985,105.78906277453984
11011,1848.6167451317128,72.04966491970903,210.22710449175372,0.0,4.244021358284231,8.602532595071013,1.1241721690897069,83.17294880525864,19.67646739505917,76.89179719499798,31.24629150454285,18.79343751441803,10.92813997266056,8.82,3.86,98.47869782840026,1.521302171599732,304.682863153
11012,2006.07496912447,103.47474882339198,93.4610634533863,0.0,6.942821856537268,13.625287893454388,1.5821622884608966,81.72502419973965,22.771120531392903,80.17290296738877,27.444420530056803,19.12761409149919,10.805970076937948,7.74,3.77,98.38235294117646,1.6176470588235297,116.05017750612828
11013,1343.435132390846,183.5507302975865,85.91736311801921,3.905334687182692,4.264625478403499,7.775521362180739,1.0153870186674998,94.52862610325704,18.097320940404597,88.84245879871905,26.60432360334064,17.11923672174702,8.23758959932689,8.06,4.05,97.13060198195534,2.869398018044668,111.96459929958624
11014,1767.1097399406608,99.52043589950922,131.2425748424778,2.488010897487732,5.500992094345373,11.742789433417718,1.1594130782292826,83.43917746359729,24.228872122459897,77.04187944343197,26.566576611516624,18.204771367753143,9.165278982743652,8.07,4.15,98.01098449851143,1.9890155014885536,97.99646272242494
11015,2861.6153710202743,236.3218622970687,182.2910091650466,2.524806221122529,4.009392279142576,9.460448910546116,1.2007978387658749,83.95940111596435,14.041962279395056,84.01797662029439,31.603613286793635,19.63006578895442,9.065306410594408,10.46,3.75,98.78277697145622,1.2172230285437833,197.0413743607801
11016,1459.402087387228,57.491597381921096,128.25048646736246,0.0,5.957013974880594,11.577923226605344,1.3311516009198656,75.41128604280912,9.90182204139395,83.51760127366,25.416504451128123,20.15896033262652,11.184697802998434,7.8,3.93,98.21295606850336,1.7870439314966493,178.7244813937742
11017,2346.160144096938,128.0497789421975,195.51334534141148,1.637465203864418,3.5017193384640577,7.249385950548551,1.071884722449648,85.72294088750614,18.38562305551007,78.63910266906828,31.690159138573517,18.106984491923058,9.619778506738871,9.66,3.86,98.86034446434216,1.139655535657853,723.6964988515252
11018,2663.1676143266754,201.68148904116248,109.34538562472665,2.429897458327259,6.174369441609564,13.600136074257666,1.013267240122467,74.00981678573164,13.709481459882392,80.50250279438208,28.501336827586325,19.518606364362743,10.36725127868896,8.37,3.88,98.33900340204124,1.6609965979587753,236.5024286441842
11019,1899.39998441518,311.6964076989013,58.44307644354399,1.9481025481181329,6.514454920907037,11.992519286215227,1.087041221849918,77.5461700303904,14.715966648484375,81.7131613808151,24.067074268291183,19.937803722251584,11.26666096332504,7.01,3.59,97.31104651162792,2.688953488372093,58.56989130721535
11020,2827.6802352927166,191.889783937938,240.71064116074564,1.7265912920261253,4.473002661332095,10.018932966581527,1.3237001446764427,86.99769589368961,22.731705574508368,79.3741404254559,32.4459875632762,17.64187134997662,9.174960350216807,9.75,3.9,99.45876885231765,0.5412311476823506,1387.6129428936251
11021,2922.137629188275,314.4654088050315,86.43201294641216,1.838978998859833,3.74600022067748,7.105814851594394,0.8238625914892053,75.58939276913458,19.570414505866346,67.28272463128471,27.88765631799812,22.02387975861569,12.607151419376242,8.7,3.31,99.31329269147224,0.6867073085277836,342.8981574181938
11022,2686.000484691817,367.5579610630907,64.62557557153242,0.0,6.240407141126101,11.822441231117214,1.19557314807335,88.0240730269004,22.517973988205835,84.01728734146539,28.209956079671358,19.01303968710606,8.944562716106276,7.16,4.03,97.8969677208999,2.103032279100097,24.360786220365977
11023,1365.273054610922,56.26125225045009,125.6501300260052,1.250250050010002,6.7676035207041405,12.453740748149633,1.3371424284856972,77.02603020604121,18.310537107421485,78.50382576515304,26.877384132414928,17.154323960945263,10.565934676490963,7.77,3.9,97.8007271992728,2.1992728007271998,103.29208144327048
